date,code,name,close,ma20,momentum,trend_up,selected
2025-06-27,513180,恒生科技ETF,0.722,0.7131,0.84,True,False
2025-06-27,510300,沪深300ETF,3.84,3.7856,2.26,True,True
2025-07-04,518880,黄金ETF,7.407,7.435,-0.99,False,False
2025-07-04,510880,红利ETF,3.079,3.0119,3.29,True,False
2025-07-04,513500,标普500ETF,2.125,2.0601,4.99,True,True
2025-07-04,513180,恒生科技ETF,0.704,0.7145,-1.68,False,False
2025-07-04,510300,沪深300ETF,3.909,3.815,3.55,True,True
2025-07-11,518880,黄金ETF,7.376,7.4098,-2.79,False,False
2025-07-11,510880,红利ETF,3.107,3.04,4.19,True,False
2025-07-11,513500,标普500ETF,2.124,2.0812,4.99,True,True
2025-07-11,513180,恒生科技ETF,0.714,0.7108,1.13,True,False
2025-07-11,510300,沪深300ETF,3.956,3.8518,4.96,True,True
2025-07-18,518880,黄金ETF,7.403,7.3904,-0.44,True,False
2025-07-18,510880,红利ETF,3.083,3.0649,2.87,True,False
2025-07-18,513500,标普500ETF,2.143,2.1044,5.72,True,False
2025-07-18,513180,恒生科技ETF,0.745,0.7178,7.81,True,True
2025-07-18,510300,沪深300ETF,4.009,3.9018,6.76,True,True
2025-07-25,518880,黄金ETF,7.409,7.4075,1.13,True,False
2025-07-25,510880,红利ETF,3.15,3.0962,4.62,True,False
2025-07-25,513500,标普500ETF,2.164,2.1256,3.49,True,False
2025-07-25,513180,恒生科技ETF,0.766,0.7298,6.09,True,True
2025-07-25,510300,沪深300ETF,4.08,3.9622,6.25,True,True
2025-08-01,518880,黄金ETF,7.352,7.4012,-0.74,False,False
2025-08-01,510880,红利ETF,3.065,3.1085,-0.45,False,False
2025-08-01,513500,标普500ETF,2.172,2.1443,2.21,True,True
2025-08-01,513180,恒生科技ETF,0.74,0.7392,5.11,True,True
2025-08-01,510300,沪深300ETF,4.01,4.0102,2.58,False,False
2025-08-08,518880,黄金ETF,7.508,7.4285,1.79,True,False
2025-08-08,510880,红利ETF,3.135,3.112,0.9,True,False
2025-08-08,513500,标普500ETF,2.174,2.1572,2.35,True,True
2025-08-08,513180,恒生科技ETF,0.738,0.7482,3.36,False,False
2025-08-08,510300,沪深300ETF,4.06,4.0429,2.63,True,True
2025-08-15,518880,黄金ETF,7.401,7.428,-0.03,False,False
2025-08-15,510880,红利ETF,3.088,3.117,0.16,False,False
2025-08-15,513500,标普500ETF,2.217,2.176,3.45,True,True
2025-08-15,513180,恒生科技ETF,0.754,0.7525,1.21,True,False
2025-08-15,510300,沪深300ETF,4.172,4.0821,4.07,True,True
2025-08-22,518880,黄金ETF,7.378,7.4104,-0.42,False,False
2025-08-22,510880,红利ETF,3.11,3.1042,-1.27,True,False
2025-08-22,513500,标普500ETF,2.17,2.1861,0.28,False,False
2025-08-22,513180,恒生科技ETF,0.761,0.7503,-0.65,True,True
2025-08-22,510300,沪深300ETF,4.356,4.1255,6.76,True,True
2025-08-29,518880,黄金ETF,7.486,7.4329,1.82,True,False
2025-08-29,510880,红利ETF,3.046,3.1014,-0.62,False,False
2025-08-29,513500,标普500ETF,2.195,2.1892,1.06,True,False
2025-08-29,513180,恒生科技ETF,0.773,0.7572,4.46,True,True
2025-08-29,510300,沪深300ETF,4.478,4.2142,11.67,True,True
2025-09-05,518880,黄金ETF,7.775,7.4954,3.56,True,False
2025-09-05,510880,红利ETF,3.019,3.0786,-3.7,False,False
2025-09-05,513500,标普500ETF,2.204,2.1934,1.38,True,False
2025-09-05,513180,恒生科技ETF,0.771,0.7634,4.47,True,True
2025-09-05,510300,沪深300ETF,4.431,4.3072,9.14,True,True
2025-09-12,518880,黄金ETF,7.954,7.6239,7.47,True,True
2025-09-12,510880,红利ETF,3.016,3.0575,-2.33,False,False
2025-09-12,513500,标普500ETF,2.222,2.1949,0.23,True,False
2025-09-12,513180,恒生科技ETF,0.809,0.775,7.29,True,False
2025-09-12,510300,沪深300ETF,4.498,4.3901,7.81,True,True
2025-09-19,518880,黄金ETF,7.898,7.7607,7.05,True,True
2025-09-19,510880,红利ETF,2.97,3.0298,-4.5,False,False
2025-09-19,513500,标普500ETF,2.252,2.2075,3.78,True,False
2025-09-19,513180,恒生科技ETF,0.846,0.7952,11.17,True,True
2025-09-19,510300,沪深300ETF,4.481,4.4524,2.87,True,False
2025-09-26,518880,黄金ETF,8.16,7.9311,9.0,True,True
2025-09-26,510880,红利ETF,2.955,2.9978,-2.99,False,False
2025-09-26,513500,标普500ETF,2.265,2.2268,3.19,True,False
2025-09-26,513180,恒生科技ETF,0.851,0.8132,10.09,True,True
2025-09-26,510300,沪深300ETF,4.528,4.4779,1.12,True,False
2025-10-03,518880,黄金ETF,8.339,7.9951,8.72,True,True
2025-10-03,510880,红利ETF,2.939,2.9888,-3.42,False,False
2025-10-03,513500,标普500ETF,2.284,2.2365,4.44,True,False
2025-10-03,513180,恒生科技ETF,0.876,0.8219,12.89,True,True
2025-10-03,510300,沪深300ETF,4.618,4.491,3.38,True,False
2025-10-10,518880,黄金ETF,8.602,8.0858,10.99,True,True
2025-10-10,510880,红利ETF,2.993,2.9845,-1.19,True,False
2025-10-10,513500,标普500ETF,2.329,2.2507,6.4,True,False
2025-10-10,513180,恒生科技ETF,0.849,0.8321,12.75,True,True
2025-10-10,510300,沪深300ETF,4.596,4.5175,6.07,True,False
2025-10-17,518880,黄金ETF,9.568,8.4046,20.76,True,True
2025-10-17,510880,红利ETF,3.086,2.9932,1.81,True,True
2025-10-17,513500,标普500ETF,2.263,2.2697,2.4,False,False
2025-10-17,513180,恒生科技ETF,0.785,0.8379,-2.12,False,False
2025-10-17,510300,沪深300ETF,4.501,4.5452,-0.79,False,False
2025-10-24,518880,黄金ETF,8.95,8.7076,13.84,True,True
2025-10-24,510880,红利ETF,3.116,3.0239,5.52,True,True
2025-10-24,513500,标普500ETF,2.36,2.297,5.31,True,False
2025-10-24,513180,恒生科技ETF,0.818,0.8332,-3.08,False,False
2025-10-24,510300,沪深300ETF,4.647,4.5657,3.94,True,False
2025-10-31,518880,黄金ETF,8.794,8.8714,7.95,False,False
2025-10-31,510880,红利ETF,3.097,3.062,4.84,True,True
2025-10-31,513500,标普500ETF,2.454,2.3406,8.11,True,True
2025-10-31,513180,恒生科技ETF,0.802,0.826,-7.28,False,False
2025-10-31,510300,沪深300ETF,4.633,4.609,1.33,True,False
2025-11-07,518880,黄金ETF,8.793,8.9563,2.22,False,False
2025-11-07,510880,红利ETF,3.188,3.1152,6.52,True,True
2025-11-07,513500,标普500ETF,2.384,2.3694,2.36,True,True
2025-11-07,513180,恒生科技ETF,0.79,0.809,-6.95,False,False
2025-11-07,510300,沪深300ETF,4.672,4.6176,1.65,True,False
2025-11-14,518880,黄金ETF,9.096,8.9295,-4.93,True,False
2025-11-14,510880,红利ETF,3.205,3.1528,3.86,True,True
2025-11-14,513500,标普500ETF,2.448,2.4123,8.17,True,True
2025-11-14,513180,恒生科技ETF,0.786,0.8061,0.13,False,False
2025-11-14,510300,沪深300ETF,4.618,4.6426,2.6,False,False
2025-11-21,518880,黄金ETF,8.828,8.8566,-1.36,False,False
2025-11-21,510880,红利ETF,3.112,3.1616,-0.13,False,False
2025-11-21,513500,标普500ETF,2.355,2.4259,-0.21,False,False
2025-11-21,513180,恒生科技ETF,0.733,0.7918,-10.39,False,False
2025-11-21,510300,沪深300ETF,4.441,4.6327,-4.43,False,False
2025-11-28,518880,黄金ETF,9.067,8.9192,3.1,True,True
2025-11-28,510880,红利ETF,3.087,3.1556,-0.32,False,False
2025-11-28,513500,标普500ETF,2.463,2.4212,0.37,True,True
2025-11-28,513180,恒生科技ETF,0.753,0.7746,-6.11,False,False
2025-11-28,510300,沪深300ETF,4.512,4.5811,-2.61,False,False
2025-12-05,518880,黄金ETF,9.136,9.0083,3.9,True,True
2025-12-05,510880,红利ETF,3.083,3.1362,-3.29,False,False
2025-12-05,513500,标普500ETF,2.451,2.4336,2.81,True,True
2025-12-05,513180,恒生科技ETF,0.762,0.7645,-3.54,False,False
2025-12-05,510300,沪深300ETF,4.575,4.5574,-2.08,True,False
2025-12-12,518880,黄金ETF,9.227,9.0228,1.44,True,True
2025-12-12,510880,红利ETF,2.999,3.0908,-6.43,False,False
2025-12-12,513500,标普500ETF,2.453,2.4305,0.2,True,True
2025-12-12,513180,恒生科技ETF,0.754,0.7525,-4.07,True,False
2025-12-12,510300,沪深300ETF,4.571,4.5382,-1.02,True,False
2025-12-19,518880,黄金ETF,9.313,9.1322,5.49,True,True
2025-12-19,510880,红利ETF,3.031,3.0574,-2.6,False,False
2025-12-19,513500,标普500ETF,2.451,2.4405,4.08,True,True
2025-12-19,513180,恒生科技ETF,0.733,0.746,0.0,False,False
2025-12-19,510300,沪深300ETF,4.565,4.5388,2.79,True,False
2025-12-26,518880,黄金ETF,9.65,9.2848,6.43,True,True
2025-12-26,510880,红利ETF,3.044,3.0418,-1.39,True,False
2025-12-26,513500,标普500ETF,2.461,2.4474,-0.08,True,False
2025-12-26,513180,恒生科技ETF,0.738,0.7418,-1.99,False,False
2025-12-26,510300,沪深300ETF,4.661,4.5758,3.3,True,True
2026-01-02,518880,黄金ETF,9.301,9.3277,2.25,False,False
2026-01-02,510880,红利ETF,3.04,3.0328,-1.87,True,True
2026-01-02,513500,标普500ETF,2.432,2.4439,-1.5,False,False
2026-01-02,513180,恒生科技ETF,0.732,0.7396,-1.48,False,False
2026-01-02,510300,沪深300ETF,4.63,4.5904,2.39,True,True
2026-01-09,518880,黄金ETF,9.592,9.4398,5.46,True,True
2026-01-09,510880,红利ETF,3.091,3.0362,2.08,True,False
2026-01-09,513500,标普500ETF,2.46,2.4488,0.7,True,False
2026-01-09,513180,恒生科技ETF,0.755,0.741,0.94,True,False
2026-01-09,510300,沪深300ETF,4.762,4.6361,4.0,True,True
2026-01-16,518880,黄金ETF,9.857,9.5887,5.88,True,True
2026-01-16,510880,红利ETF,3.02,3.0492,0.67,False,False
2026-01-16,513500,标普500ETF,2.455,2.453,0.82,True,False
2026-01-16,513180,恒生科技ETF,0.768,0.7498,5.35,True,True
2026-01-16,510300,沪深300ETF,4.736,4.6892,3.5,True,False
2026-01-23,518880,黄金ETF,10.617,9.7888,10.11,True,True
2026-01-23,510880,红利ETF,3.069,3.059,1.56,True,False
2026-01-23,513500,标普500ETF,2.434,2.4509,-0.86,False,False
2026-01-23,513180,恒生科技ETF,0.763,0.7564,4.09,True,True
2026-01-23,510300,沪深300ETF,4.704,4.7219,1.51,False,False
2026-01-30,518880,黄金ETF,11.009,10.2192,18.36,True,True
2026-01-30,510880,红利ETF,3.144,3.0804,3.42,True,True
2026-01-30,513500,标普500ETF,2.439,2.4457,0.29,False,False
2026-01-30,513180,恒生科技ETF,0.752,0.7626,2.73,False,False
2026-01-30,510300,沪深300ETF,4.711,4.742,1.75,False,False
2026-02-06,518880,黄金ETF,10.357,10.4384,7.98,False,False
2026-02-06,510880,红利ETF,3.126,3.0873,1.13,True,True
2026-02-06,513500,标普500ETF,2.326,2.4202,-5.45,False,False
2026-02-06,513180,恒生科技ETF,0.701,0.7506,-7.15,False,False
2026-02-06,510300,沪深300ETF,4.649,4.7171,-2.37,False,False
2026-02-13,518880,黄金ETF,10.575,10.6496,7.28,False,False
2026-02-13,510880,红利ETF,3.137,3.1125,3.87,True,True
2026-02-13,513500,标普500ETF,2.382,2.4038,-2.97,False,False
2026-02-13,513180,恒生科技ETF,0.708,0.7354,-7.81,False,False
2026-02-13,510300,沪深300ETF,4.671,4.7065,-1.37,False,False
2026-02-20,518880,黄金ETF,10.575,10.6496,7.28,False,False
2026-02-20,510880,红利ETF,3.137,3.1125,3.87,True,True
2026-02-20,513500,标普500ETF,2.382,2.4038,-2.97,False,False
2026-02-20,513180,恒生科技ETF,0.708,0.7354,-7.81,False,False
2026-02-20,510300,沪深300ETF,4.671,4.7065,-1.37,False,False
2026-02-27,518880,黄金ETF,10.933,10.797,5.72,True,True
2026-02-27,510880,红利ETF,3.232,3.1409,5.04,True,True
2026-02-27,513500,标普500ETF,2.387,2.3928,-2.93,False,False
2026-02-27,513180,恒生科技ETF,0.67,0.7195,-11.61,False,False
2026-02-27,510300,沪深300ETF,4.725,4.7068,-0.04,True,False
2026-03-06,518880,黄金ETF,10.873,10.7888,-8.66,True,True
2026-03-06,510880,红利ETF,3.285,3.1907,3.76,True,True
2026-03-06,513500,标普500ETF,2.35,2.3751,-3.09,False,False
2026-03-06,513180,恒生科技ETF,0.643,0.6879,-15.84,False,False
2026-03-06,510300,沪深300ETF,4.667,4.6932,-2.12,False,False
2026-03-13,518880,黄金ETF,10.802,10.8792,2.65,False,False
2026-03-13,510880,红利ETF,3.364,3.2462,7.27,True,True
2026-03-13,513500,标普500ETF,2.286,2.3552,-3.46,False,False
2026-03-13,513180,恒生科技ETF,0.646,0.6693,-8.63,False,False
2026-03-13,510300,沪深300ETF,4.677,4.6949,-0.04,False,False
2026-03-20,518880,黄金ETF,9.896,10.8145,-7.69,False,False
2026-03-20,510880,红利ETF,3.296,3.2838,3.65,True,True
2026-03-20,513500,标普500ETF,2.244,2.3282,-6.07,False,False
2026-03-20,513180,恒生科技ETF,0.63,0.655,-11.02,False,False
2026-03-20,510300,沪深300ETF,4.576,4.6751,-3.19,False,False
2026-03-27,518880,黄金ETF,9.494,10.4392,-13.16,False,False
2026-03-27,510880,红利ETF,3.267,3.3011,1.08,False,False
2026-03-27,513500,标普500ETF,2.209,2.2812,-7.46,False,False
2026-03-27,513180,恒生科技ETF,0.622,0.6394,-7.16,False,False
2026-03-27,510300,沪深300ETF,4.508,4.6177,-4.59,False,False
2026-04-03,518880,黄金ETF,9.828,10.1118,-9.61,False,False
2026-04-03,510880,红利ETF,3.216,3.2868,-2.1,False,False
2026-04-03,513500,标普500ETF,2.206,2.2418,-6.13,False,False
2026-04-03,513180,恒生科技ETF,0.6,0.6318,-6.69,False,False
2026-04-03,510300,沪深300ETF,4.454,4.5723,-4.56,False,False
2026-04-10,518880,黄金ETF,9.972,9.9165,-8.83,True,False
2026-04-10,510880,红利ETF,3.218,3.2675,-4.82,False,False
2026-04-10,513500,标普500ETF,2.294,2.2333,-1.04,True,True
2026-04-10,513180,恒生科技ETF,0.624,0.6262,-3.85,False,False
2026-04-10,510300,沪深300ETF,4.642,4.5496,-1.11,True,True
2026-04-17,518880,黄金ETF,10.029,9.781,-0.96,True,False
2026-04-17,510880,红利ETF,3.218,3.2444,-2.63,False,False
2026-04-17,513500,标普500ETF,2.361,2.2466,4.52,True,True
2026-04-17,513180,恒生科技ETF,0.644,0.6204,-0.62,True,False
2026-04-17,510300,沪深300ETF,4.739,4.5635,3.04,True,True
2026-04-24,518880,黄金ETF,9.826,9.9085,3.98,False,False
2026-04-24,510880,红利ETF,3.28,3.2448,0.37,True,False
2026-04-24,513500,标普500ETF,2.366,2.2878,6.62,True,True
2026-04-24,513180,恒生科技ETF,0.628,0.6243,1.29,True,False
2026-04-24,510300,沪深300ETF,4.782,4.6344,6.55,True,True
2026-05-01,518880,黄金ETF,9.678,9.912,-3.45,False,False
2026-05-01,510880,红利ETF,3.341,3.2564,3.09,True,False
2026-05-01,513500,标普500ETF,2.419,2.3297,8.09,True,True
2026-05-01,513180,恒生科技ETF,0.627,0.6272,1.79,False,False
2026-05-01,510300,沪深300ETF,4.824,4.694,6.4,True,True
2026-05-08,518880,黄金ETF,9.88,9.9209,0.44,False,False
2026-05-08,510880,红利ETF,3.261,3.265,1.02,False,False
2026-05-08,513500,标普500ETF,2.483,2.3697,12.51,True,True
2026-05-08,513180,恒生科技ETF,0.653,0.6342,8.47,True,False
2026-05-08,510300,沪深300ETF,4.886,4.7589,9.9,True,True
2026-05-15,518880,黄金ETF,9.554,9.8611,-4.56,False,False
2026-05-15,510880,红利ETF,3.223,3.2703,0.0,False,False
2026-05-15,513500,标普500ETF,2.48,2.4183,7.22,True,True
2026-05-15,513180,恒生科技ETF,0.629,0.639,0.96,False,False
2026-05-15,510300,沪深300ETF,4.878,4.8381,3.52,True,True
2026-05-22,518880,黄金ETF,9.461,9.7146,-5.48,False,False
2026-05-22,510880,红利ETF,3.156,3.2598,-3.34,False,False
2026-05-22,513500,标普500ETF,2.485,2.4412,4.85,True,True
2026-05-22,513180,恒生科技ETF,0.618,0.6322,-4.63,False,False
2026-05-22,510300,沪深300ETF,4.862,4.8652,1.8,False,False
2026-05-29,518880,黄金ETF,9.397,9.5887,-3.44,False,False
2026-05-29,510880,红利ETF,3.206,3.2336,-3.58,False,False
2026-05-29,513500,标普500ETF,2.557,2.481,6.23,True,True
2026-05-29,513180,恒生科技ETF,0.62,0.6302,-0.16,False,False
2026-05-29,510300,沪深300ETF,4.923,4.9027,3.21,True,True
2026-06-05,518880,黄金ETF,9.252,9.4728,-6.36,False,False
2026-06-05,510880,红利ETF,3.321,3.2348,1.84,True,True
2026-06-05,513500,标普500ETF,2.568,2.5172,3.42,True,True
2026-06-05,513180,恒生科技ETF,0.621,0.6289,-4.9,False,False
2026-06-05,510300,沪深300ETF,4.843,4.9131,-0.88,False,False
2026-06-12,518880,黄金ETF,8.659,9.2291,-9.37,False,False
2026-06-12,510880,红利ETF,3.303,3.2452,2.48,True,True
2026-06-12,513500,标普500ETF,2.515,2.5256,1.41,False,False
2026-06-12,513180,恒生科技ETF,0.595,0.6179,-5.41,False,False
2026-06-12,510300,沪深300ETF,4.818,4.8707,-1.23,False,False
2026-06-19,518880,黄金ETF,8.908,9.124,-5.74,False,False
2026-06-19,510880,红利ETF,3.098,3.2391,-2.33,False,False
2026-06-19,513500,标普500ETF,2.564,2.5525,4.57,True,True
2026-06-19,513180,恒生科技ETF,0.58,0.6127,-4.61,False,False
2026-06-19,510300,沪深300ETF,4.984,4.8892,3.66,True,True
2026-06-26,518880,黄金ETF,8.39,8.901,-8.13,False,False
2026-06-26,510880,红利ETF,2.954,3.2076,-6.81,False,False
2026-06-26,513500,标普500ETF,2.482,2.551,-1.66,False,False
2026-06-26,513180,恒生科技ETF,0.542,0.5982,-12.3,False,False
2026-06-26,510300,沪深300ETF,4.907,4.9052,-0.51,True,True
2026-07-03,518880,黄金ETF,8.672,8.6772,-6.65,False,False
2026-07-03,510880,红利ETF,3.024,3.1274,-9.11,False,False
2026-07-03,513500,标普500ETF,2.503,2.5248,-2.46,False,False
2026-07-03,513180,恒生科技ETF,0.57,0.581,-9.67,False,False
2026-07-03,510300,沪深300ETF,4.876,4.9095,-1.02,False,False
2026-07-10,518880,黄金ETF,8.541,8.5997,0.41,False,False
2026-07-10,510880,红利ETF,3.045,3.0704,-6.6,False,False
2026-07-10,513500,标普500ETF,2.527,2.5216,1.16,True,True
2026-07-10,513180,恒生科技ETF,0.606,0.5776,2.89,True,True
2026-07-10,510300,沪深300ETF,4.829,4.9246,1.64,False,False
