date,code,name,close,ma_short,ma_long,raw_momentum,risk_adj_mom,trend_up,qdii_overdev,vol_percentile
2023-07-07,518880,黄金ETF,4.359,4.3585,4.3469,0.22,0.0347,True,False,50.0
2023-07-07,510880,红利ETF,2.543,2.545,2.5964,-0.5,-0.0306,False,False,50.0
2023-07-07,513500,标普500ETF,1.502,1.485,1.4034,6.12,0.6407,True,False,50.0
2023-07-07,513180,恒生科技ETF,0.535,0.5437,0.5255,-0.33,-0.0119,False,False,50.0
2023-07-07,510300,沪深300ETF,3.588,3.6109,3.6623,-1.0,-0.0726,False,False,50.0
2023-07-14,518880,黄金ETF,4.388,4.362,4.3512,0.57,0.0977,True,False,50.0
2023-07-14,510880,红利ETF,2.576,2.5324,2.598,0.71,0.0455,False,False,50.0
2023-07-14,513500,标普500ETF,1.513,1.4976,1.4181,5.48,0.6174,True,False,50.0
2023-07-14,513180,恒生科技ETF,0.569,0.5485,0.5263,4.99,0.169,True,False,50.0
2023-07-14,510300,沪深300ETF,3.672,3.6268,3.6484,0.47,0.0317,False,False,50.0
2023-07-21,518880,黄金ETF,4.453,4.3839,4.363,2.56,0.4199,True,False,50.0
2023-07-21,510880,红利ETF,2.562,2.5382,2.5956,1.13,0.0793,False,False,50.0
2023-07-21,513500,标普500ETF,1.536,1.5108,1.4344,6.44,0.6065,True,False,50.0
2023-07-21,513180,恒生科技ETF,0.554,0.5488,0.5279,2.92,0.1129,True,False,50.0
2023-07-21,510300,沪深300ETF,3.61,3.6186,3.6315,-1.42,-0.1186,False,False,50.0
2023-07-28,518880,黄金ETF,4.404,4.405,4.373,1.15,0.1524,False,False,50.0
2023-07-28,510880,红利ETF,2.67,2.566,2.5964,4.08,0.322,False,False,50.0
2023-07-28,513500,标普500ETF,1.534,1.5235,1.4516,5.27,0.5214,True,False,50.0
2023-07-28,513180,恒生科技ETF,0.604,0.5582,0.5334,13.44,0.209,True,True,50.0
2023-07-28,510300,沪深300ETF,3.788,3.6458,3.631,3.91,0.2214,True,False,50.0
2023-08-04,518880,黄金ETF,4.401,4.4178,4.375,0.49,0.0627,False,False,50.0
2023-08-04,510880,红利ETF,2.66,2.6,2.589,1.49,0.1152,True,False,50.0
2023-08-04,513500,标普500ETF,1.526,1.5288,1.468,4.73,0.4727,False,False,50.0
2023-08-04,513180,恒生科技ETF,0.608,0.5738,0.542,13.29,0.2058,True,True,50.0
2023-08-04,510300,沪深300ETF,3.814,3.6878,3.6354,4.14,0.2408,True,False,50.0
2023-08-11,518880,黄金ETF,4.415,4.4245,4.378,0.8,0.11,False,False,50.0
2023-08-11,510880,红利ETF,2.596,2.6172,2.583,-0.89,-0.0617,False,False,50.0
2023-08-11,513500,标普500ETF,1.522,1.5335,1.4822,3.94,0.3983,False,False,50.0
2023-08-11,513180,恒生科技ETF,0.583,0.5841,0.5488,4.04,0.1246,False,False,50.0
2023-08-11,510300,沪深300ETF,3.67,3.7155,3.6405,-0.79,-0.0414,False,False,50.0
2023-08-18,518880,黄金ETF,4.421,4.42,4.3852,0.14,0.0253,True,False,50.0
2023-08-18,510880,红利ETF,2.613,2.629,2.5811,1.72,0.1211,False,False,50.0
2023-08-18,513500,标普500ETF,1.497,1.5297,1.4934,0.92,0.0915,False,False,50.0
2023-08-18,513180,恒生科技ETF,0.556,0.5875,0.5535,2.22,0.0615,False,False,50.0
2023-08-18,510300,沪深300ETF,3.572,3.713,3.6382,-1.08,-0.0546,False,False,50.0
2023-08-25,518880,黄金ETF,4.448,4.424,4.3953,1.19,0.2784,True,False,50.0
2023-08-25,510880,红利ETF,2.599,2.6262,2.5827,-1.12,-0.0968,False,False,50.0
2023-08-25,513500,标普500ETF,1.501,1.5225,1.503,1.1,0.0822,False,False,50.0
2023-08-25,513180,恒生科技ETF,0.561,0.5828,0.5588,1.39,0.0447,False,False,50.0
2023-08-25,510300,沪深300ETF,3.504,3.6676,3.6349,-4.28,-0.3015,False,False,50.0
2023-09-01,518880,黄金ETF,4.489,4.4393,4.4052,2.05,0.5107,True,False,50.0
2023-09-01,510880,红利ETF,2.606,2.6115,2.5855,-0.97,-0.0719,False,False,50.0
2023-09-01,513500,标普500ETF,1.544,1.5228,1.5122,3.33,0.2331,True,False,50.0
2023-09-01,513180,恒生科技ETF,0.58,0.5752,0.5643,1.45,0.049,True,False,50.0
2023-09-01,510300,沪深300ETF,3.582,3.6126,3.6371,-2.03,-0.1336,False,False,50.0
2023-09-08,518880,黄金ETF,4.536,4.465,4.4171,2.77,0.6564,True,False,50.0
2023-09-08,510880,红利ETF,2.598,2.612,2.5872,0.32,0.0235,False,False,50.0
2023-09-08,513500,标普500ETF,1.544,1.528,1.5197,2.1,0.1471,True,False,50.0
2023-09-08,513180,恒生科技ETF,0.559,0.5699,0.5675,-2.07,-0.0689,False,False,50.0
2023-09-08,510300,沪深300ETF,3.529,3.572,3.6381,-2.78,-0.1846,False,False,50.0
2023-09-15,518880,黄金ETF,4.548,4.4976,4.4339,2.81,0.4612,True,False,50.0
2023-09-15,510880,红利ETF,2.669,2.6198,2.5957,3.75,0.2578,True,False,50.0
2023-09-15,513500,标普500ETF,1.548,1.5325,1.5243,2.99,0.2333,True,False,50.0
2023-09-15,513180,恒生科技ETF,0.562,0.5672,0.5679,1.99,0.0806,False,False,50.0
2023-09-15,510300,沪深300ETF,3.507,3.5512,3.6276,-1.87,-0.1292,False,False,50.0
2023-09-22,518880,黄金ETF,4.561,4.5268,4.452,2.79,0.3822,True,False,50.0
2023-09-22,510880,红利ETF,2.695,2.6417,2.6113,4.1,0.2892,True,False,50.0
2023-09-22,513500,标普500ETF,1.493,1.5344,1.5268,-1.18,-0.1009,False,False,50.0
2023-09-22,513180,恒生科技ETF,0.548,0.5646,0.5685,-0.93,-0.04,False,False,50.0
2023-09-22,510300,沪深300ETF,3.537,3.5494,3.6209,0.1,0.0067,False,False,50.0
2023-09-29,518880,黄金ETF,4.436,4.538,4.4629,-0.79,-0.0722,False,False,50.0
2023-09-29,510880,红利ETF,2.661,2.6527,2.6203,3.08,0.2636,True,False,50.0
2023-09-29,513500,标普500ETF,1.471,1.5236,1.5244,-4.0,-0.4443,False,False,50.0
2023-09-29,513180,恒生科技ETF,0.523,0.555,0.5673,-5.79,-0.2652,False,False,50.0
2023-09-29,510300,沪深300ETF,3.484,3.5347,3.6118,-1.89,-0.1354,False,False,50.0
2023-10-06,518880,黄金ETF,4.436,4.538,4.4629,-0.79,-0.0722,False,False,50.0
2023-10-06,510880,红利ETF,2.661,2.6527,2.6203,3.08,0.2636,True,False,50.0
2023-10-06,513500,标普500ETF,1.471,1.5236,1.5244,-4.0,-0.4443,False,False,50.0
2023-10-06,513180,恒生科技ETF,0.523,0.555,0.5673,-5.79,-0.2652,False,False,50.0
2023-10-06,510300,沪深300ETF,3.484,3.5347,3.6118,-1.89,-0.1354,False,False,50.0
2023-10-13,518880,黄金ETF,4.405,4.5076,4.4632,-1.26,-0.1013,False,False,50.0
2023-10-13,510880,红利ETF,2.64,2.6556,2.6279,1.21,0.1181,False,False,50.0
2023-10-13,513500,标普500ETF,1.497,1.5108,1.5236,-1.26,-0.1112,False,False,50.0
2023-10-13,513180,恒生科技ETF,0.538,0.5453,0.5666,-3.63,-0.145,False,False,50.0
2023-10-13,510300,沪深300ETF,3.456,3.5015,3.5987,-3.26,-0.2632,False,False,50.0
2023-10-20,518880,黄金ETF,4.597,4.4991,4.4707,1.78,0.1267,True,False,50.0
2023-10-20,510880,红利ETF,2.564,2.6541,2.6325,-2.48,-0.2327,False,False,50.0
2023-10-20,513500,标普500ETF,1.467,1.4994,1.5203,-4.12,-0.3368,False,False,50.0
2023-10-20,513180,恒生科技ETF,0.509,0.5351,0.5631,-7.97,-0.2963,False,False,50.0
2023-10-20,510300,沪深300ETF,3.302,3.4598,3.5764,-6.59,-0.4507,False,False,50.0
2023-10-27,518880,黄金ETF,4.599,4.5035,4.4822,1.23,0.0922,True,False,50.0
2023-10-27,510880,红利ETF,2.599,2.6261,2.6309,-1.47,-0.1226,False,False,50.0
2023-10-27,513500,标普500ETF,1.433,1.4786,1.5125,-5.25,-0.4331,False,False,50.0
2023-10-27,513180,恒生科技ETF,0.525,0.5257,0.5586,-2.87,-0.0995,False,False,50.0
2023-10-27,510300,沪深300ETF,3.356,3.4088,3.5461,-3.93,-0.2376,False,False,50.0
2023-11-03,518880,黄金ETF,4.61,4.5229,4.4986,3.4,0.337,True,False,50.0
2023-11-03,510880,红利ETF,2.558,2.5977,2.6215,-3.52,-0.2699,False,False,50.0
2023-11-03,513500,标普500ETF,1.486,1.4707,1.5054,0.52,0.0364,False,False,50.0
2023-11-03,513180,恒生科技ETF,0.541,0.524,0.5519,-0.84,-0.0302,False,False,50.0
2023-11-03,510300,沪深300ETF,3.373,3.3738,3.5109,-4.81,-0.3312,False,False,50.0
2023-11-10,518880,黄金ETF,4.554,4.5669,4.5111,2.53,0.2737,False,False,50.0
2023-11-10,510880,红利ETF,2.557,2.5755,2.6143,-2.5,-0.1953,False,False,50.0
2023-11-10,513500,标普500ETF,1.493,1.4714,1.503,-0.59,-0.0444,False,False,50.0
2023-11-10,513180,恒生科技ETF,0.537,0.5268,0.5477,-3.17,-0.1102,False,False,50.0
2023-11-10,510300,沪深300ETF,3.375,3.358,3.4795,-4.27,-0.2915,False,False,50.0
2023-11-17,518880,黄金ETF,4.572,4.5767,4.5224,0.78,0.1137,False,False,50.0
2023-11-17,510880,红利ETF,2.553,2.5602,2.6104,-0.92,-0.0876,False,False,50.0
2023-11-17,513500,标普500ETF,1.54,1.481,1.5034,3.61,0.2843,False,False,50.0
2023-11-17,513180,恒生科技ETF,0.546,0.5345,0.5455,2.26,0.0813,False,False,50.0
2023-11-17,510300,沪深300ETF,3.354,3.3576,3.4573,-1.56,-0.1338,False,False,50.0
2023-11-24,518880,黄金ETF,4.499,4.5586,4.5278,-1.17,-0.1675,False,False,50.0
2023-11-24,510880,红利ETF,2.593,2.5612,2.608,0.16,0.0175,False,False,50.0
2023-11-24,513500,标普500ETF,1.535,1.5018,1.5051,3.55,0.3187,False,False,50.0
2023-11-24,513180,恒生科技ETF,0.545,0.5438,0.5449,0.55,0.0205,False,False,50.0
2023-11-24,510300,沪深300ETF,3.325,3.3706,3.4424,-2.22,-0.2136,False,False,50.0
2023-12-01,518880,黄金ETF,4.589,4.5496,4.5368,0.81,0.0969,True,False,50.0
2023-12-01,510880,红利ETF,2.586,2.5646,2.605,0.59,0.0808,False,False,50.0
2023-12-01,513500,标普500ETF,1.539,1.5226,1.5056,1.56,0.1713,True,False,50.0
2023-12-01,513180,恒生科技ETF,0.521,0.5452,0.5414,-5.59,-0.2195,False,False,50.0
2023-12-01,510300,沪深300ETF,3.268,3.3515,3.42,-4.35,-0.4262,False,False,50.0
2023-12-08,518880,黄金ETF,4.591,4.5593,4.5446,0.99,0.1029,True,False,50.0
2023-12-08,510880,红利ETF,2.555,2.568,2.5997,-0.99,-0.1287,False,False,50.0
2023-12-08,513500,标普500ETF,1.545,1.5338,1.5053,2.01,0.197,True,False,50.0
2023-12-08,513180,恒生科技ETF,0.502,0.5332,0.5351,-7.38,-0.2985,False,False,50.0
2023-12-08,510300,沪深300ETF,3.181,3.2991,3.3862,-6.52,-0.6112,False,False,50.0
2023-12-15,518880,黄金ETF,4.59,4.5597,4.5452,0.18,0.0161,True,False,50.0
2023-12-15,510880,红利ETF,2.562,2.5728,2.5957,-0.95,-0.1025,False,False,50.0
2023-12-15,513500,标普500ETF,1.586,1.5454,1.5085,2.98,0.3107,True,False,50.0
2023-12-15,513180,恒生科技ETF,0.508,0.5214,0.5304,-6.03,-0.2515,False,False,50.0
2023-12-15,510300,沪深300ETF,3.132,3.249,3.3554,-6.95,-0.5895,False,False,50.0
2023-12-22,518880,黄金ETF,4.627,4.5833,4.5484,1.89,0.182,True,False,50.0
2023-12-22,510880,红利ETF,2.525,2.5648,2.584,-3.35,-0.3858,False,False,50.0
2023-12-22,513500,标普500ETF,1.597,1.5623,1.5142,3.84,0.3746,True,False,50.0
2023-12-22,513180,恒生科技ETF,0.477,0.509,0.5261,-10.51,-0.3856,False,False,50.0
2023-12-22,510300,沪深300ETF,3.126,3.1905,3.3233,-5.94,-0.4963,False,False,50.0
2023-12-29,518880,黄金ETF,4.648,4.602,4.5582,2.17,0.2241,True,False,50.0
2023-12-29,510880,红利ETF,2.515,2.5486,2.5703,-3.1,-0.3353,False,False,50.0
2023-12-29,513500,标普500ETF,1.603,1.5798,1.5243,4.85,0.4777,True,False,50.0
2023-12-29,513180,恒生科技ETF,0.499,0.4982,0.5225,-2.57,-0.0858,False,False,50.0
2023-12-29,510300,沪深300ETF,3.219,3.159,3.2948,-2.44,-0.1534,False,False,50.0
2024-01-05,518880,黄金ETF,4.664,4.615,4.5773,2.75,0.375,True,False,50.0
2024-01-05,510880,红利ETF,2.628,2.5555,2.5678,2.29,0.1963,False,False,50.0
2024-01-05,513500,标普500ETF,1.582,1.5904,1.5311,2.74,0.2891,False,False,50.0
2024-01-05,513180,恒生科技ETF,0.482,0.4954,0.5191,-6.69,-0.2522,False,False,50.0
2024-01-05,510300,沪深300ETF,3.116,3.1493,3.2734,-4.72,-0.3091,False,False,50.0
2024-01-12,518880,黄金ETF,4.646,4.6346,4.5905,1.1,0.2552,True,False,50.0
2024-01-12,510880,红利ETF,2.594,2.5616,2.5649,0.11,0.0086,False,False,50.0
2024-01-12,513500,标普500ETF,1.616,1.6006,1.5403,3.8,0.375,True,False,50.0
2024-01-12,513180,恒生科技ETF,0.467,0.4868,0.5143,-6.45,-0.2185,False,False,50.0
2024-01-12,510300,沪深300ETF,3.069,3.1224,3.2458,-3.68,-0.2493,False,False,50.0
2024-01-19,518880,黄金ETF,4.643,4.6485,4.5963,0.75,0.1216,False,False,50.0
2024-01-19,510880,红利ETF,2.534,2.569,2.5662,-0.99,-0.0693,False,False,50.0
2024-01-19,513500,标普500ETF,1.626,1.606,1.5539,5.36,0.5713,True,False,50.0
2024-01-19,513180,恒生科技ETF,0.42,0.47,0.5084,-15.57,-0.4301,False,False,50.0
2024-01-19,510300,沪深300ETF,3.064,3.1078,3.2268,-3.09,-0.177,False,False,50.0
2024-01-26,518880,黄金ETF,4.625,4.6426,4.5974,-0.4,-0.0629,False,False,50.0
2024-01-26,510880,红利ETF,2.664,2.5796,2.565,5.38,0.2401,True,False,50.0
2024-01-26,513500,标普500ETF,1.654,1.6203,1.5723,5.79,0.4912,True,False,50.0
2024-01-26,513180,恒生科技ETF,0.43,0.4557,0.5004,-12.08,-0.3175,False,False,50.0
2024-01-26,510300,沪深300ETF,3.118,3.0884,3.2022,-3.1,-0.1646,False,False,50.0
2024-02-02,518880,黄金ETF,4.679,4.6421,4.6048,1.44,0.2292,True,False,50.0
2024-02-02,510880,红利ETF,2.627,2.5952,2.5729,0.43,0.0194,True,False,50.0
2024-02-02,513500,标普500ETF,1.688,1.6398,1.5871,7.41,0.5607,True,False,50.0
2024-02-02,513180,恒生科技ETF,0.41,0.4362,0.4889,-16.12,-0.3923,False,False,50.0
2024-02-02,510300,沪深300ETF,2.977,3.0539,3.1707,-6.88,-0.3544,False,False,50.0
2024-02-09,518880,黄金ETF,4.662,4.643,4.6107,0.87,0.1263,True,False,50.0
2024-02-09,510880,红利ETF,2.72,2.6121,2.5815,5.37,0.2411,True,False,50.0
2024-02-09,513500,标普500ETF,1.745,1.6602,1.6,8.8,0.3017,True,True,50.0
2024-02-09,513180,恒生科技ETF,0.428,0.4279,0.4808,-11.1,-0.2395,False,False,50.0
2024-02-09,510300,沪深300ETF,3.151,3.0584,3.1518,-0.05,-0.0022,False,False,50.0
2024-02-16,518880,黄金ETF,4.662,4.643,4.6107,0.87,0.1263,True,False,50.0
2024-02-16,510880,红利ETF,2.72,2.6121,2.5815,5.37,0.2411,True,False,50.0
2024-02-16,513500,标普500ETF,1.745,1.6602,1.6,8.8,0.3017,True,True,50.0
2024-02-16,513180,恒生科技ETF,0.428,0.4279,0.4808,-11.1,-0.2395,False,False,50.0
2024-02-16,510300,沪深300ETF,3.151,3.0584,3.1518,-0.05,-0.0022,False,False,50.0
2024-02-23,518880,黄金ETF,4.63,4.6407,4.6195,0.89,0.1622,False,False,50.0
2024-02-23,510880,红利ETF,2.867,2.6744,2.6047,10.7,0.4527,True,False,50.0
2024-02-23,513500,标普500ETF,1.766,1.691,1.6172,9.76,0.6233,True,False,50.0
2024-02-23,513180,恒生科技ETF,0.46,0.4289,0.4726,0.32,0.0037,False,True,50.0
2024-02-23,510300,沪深300ETF,3.267,3.1008,3.1411,3.59,0.1724,False,False,50.0
2024-03-01,518880,黄金ETF,4.667,4.647,4.629,1.33,0.2685,True,False,50.0
2024-03-01,510880,红利ETF,2.822,2.7452,2.6241,6.49,0.3326,True,False,50.0
2024-03-01,513500,标普500ETF,1.781,1.7199,1.6369,8.5,0.5462,True,False,50.0
2024-03-01,513180,恒生科技ETF,0.469,0.4383,0.466,-0.1,-0.0013,False,True,50.0
2024-03-01,510300,沪深300ETF,3.319,3.155,3.1377,3.81,0.195,True,False,50.0
2024-03-08,518880,黄金ETF,4.881,4.6908,4.6477,5.18,0.5796,True,False,50.0
2024-03-08,510880,红利ETF,2.904,2.8013,2.6494,10.15,0.5865,True,False,50.0
2024-03-08,513500,标普500ETF,1.8,1.7504,1.6576,9.36,0.6253,True,False,50.0
2024-03-08,513180,恒生科技ETF,0.458,0.448,0.4614,2.35,0.0677,False,False,50.0
2024-03-08,510300,沪深300ETF,3.322,3.2235,3.1455,6.57,0.3828,True,False,50.0
2024-03-15,518880,黄金ETF,4.899,4.7491,4.6748,5.07,0.5973,True,False,50.0
2024-03-15,510880,红利ETF,2.786,2.8343,2.6691,2.91,0.1453,False,False,50.0
2024-03-15,513500,标普500ETF,1.775,1.7704,1.6767,4.37,0.3647,True,False,50.0
2024-03-15,513180,恒生科技ETF,0.477,0.4626,0.4596,5.29,0.169,True,False,50.0
2024-03-15,510300,沪深300ETF,3.35,3.2953,3.1599,5.18,0.3874,True,False,50.0
2024-03-22,518880,黄金ETF,4.946,4.8159,4.7011,5.83,0.5213,True,False,50.0
2024-03-22,510880,红利ETF,2.783,2.8176,2.6869,1.27,0.0849,False,False,50.0
2024-03-22,513500,标普500ETF,1.837,1.7862,1.6938,6.96,0.5851,True,False,50.0
2024-03-22,513180,恒生科技ETF,0.469,0.4697,0.4576,-1.39,-0.0438,False,False,50.0
2024-03-22,510300,沪深300ETF,3.328,3.3278,3.1797,3.12,0.2322,True,False,50.0
2024-03-29,518880,黄金ETF,5.126,4.9064,4.7326,8.65,0.703,True,False,50.0
2024-03-29,510880,红利ETF,2.787,2.809,2.7085,2.61,0.2098,False,False,50.0
2024-03-29,513500,标普500ETF,1.856,1.8049,1.7142,6.94,0.5746,True,False,50.0
2024-03-29,513180,恒生科技ETF,0.474,0.4708,0.4561,-0.05,-0.0015,True,False,50.0
2024-03-29,510300,沪深300ETF,3.315,3.3364,3.1948,1.69,0.159,False,False,50.0
2024-04-05,518880,黄金ETF,5.231,4.9668,4.7588,8.82,0.7331,True,False,50.0
2024-04-05,510880,红利ETF,2.84,2.8008,2.7228,3.34,0.2586,True,False,50.0
2024-04-05,513500,标普500ETF,1.802,1.8113,1.7255,3.77,0.2589,False,False,50.0
2024-04-05,513180,恒生科技ETF,0.469,0.4736,0.455,-0.09,-0.0029,False,False,50.0
2024-04-05,510300,沪深300ETF,3.347,3.3408,3.2028,2.28,0.1895,True,False,50.0
2024-04-12,518880,黄金ETF,5.504,5.0943,4.8202,13.07,0.8138,True,False,75.0
2024-04-12,510880,红利ETF,2.879,2.8033,2.7434,4.94,0.5495,True,False,75.0
2024-04-12,513500,标普500ETF,1.802,1.8152,1.7432,4.09,0.2799,False,False,75.0
2024-04-12,513180,恒生科技ETF,0.471,0.4743,0.4545,-1.63,-0.0636,False,False,75.0
2024-04-12,510300,沪深300ETF,3.255,3.3269,3.2177,-0.29,-0.0255,False,False,75.0
2024-04-19,518880,黄金ETF,5.471,5.2373,4.8867,11.03,0.6355,True,False,100.0
2024-04-19,510880,红利ETF,3.023,2.855,2.7753,10.15,0.8961,True,False,100.0
2024-04-19,513500,标普500ETF,1.709,1.8049,1.7533,-1.57,-0.0916,False,False,100.0
2024-04-19,513180,恒生科技ETF,0.445,0.4678,0.4539,-4.99,-0.1961,False,False,100.0
2024-04-19,510300,沪深300ETF,3.32,3.319,3.2389,2.05,0.1358,True,False,100.0
2024-04-26,518880,黄金ETF,5.329,5.3204,4.9426,7.39,0.3482,True,False,100.0
2024-04-26,510880,红利ETF,2.879,2.8848,2.8066,5.71,0.3164,False,False,100.0
2024-04-26,513500,标普500ETF,1.746,1.7814,1.7623,-0.59,-0.0328,False,False,100.0
2024-04-26,513180,恒生科技ETF,0.502,0.4698,0.4585,12.53,0.20115,True,True,100.0
2024-04-26,510300,沪深300ETF,3.362,3.318,3.2628,4.9,0.3217,True,False,100.0
2024-05-03,518880,黄金ETF,5.286,5.3417,4.965,6.2,0.3017,False,False,50.0
2024-05-03,510880,红利ETF,2.858,2.8922,2.8154,3.75,0.2023,False,False,50.0
2024-05-03,513500,标普500ETF,1.758,1.7708,1.7652,-0.64,-0.037,False,False,50.0
2024-05-03,513180,恒生科技ETF,0.5,0.4727,0.4606,7.99,0.1299,True,True,50.0
2024-05-03,510300,沪深300ETF,3.387,3.3269,3.2728,4.21,0.2655,True,False,50.0
2024-05-10,518880,黄金ETF,5.369,5.3484,5.018,4.82,0.2412,True,False,66.7
2024-05-10,510880,红利ETF,2.927,2.9108,2.8359,5.63,0.3124,True,False,66.7
2024-05-10,513500,标普500ETF,1.799,1.7601,1.7747,2.59,0.1543,False,False,66.7
2024-05-10,513180,恒生科技ETF,0.533,0.4874,0.4702,16.81,0.20195,True,True,66.7
2024-05-10,510300,沪深300ETF,3.447,3.3502,3.3048,6.78,0.4366,True,False,66.7
2024-05-17,518880,黄金ETF,5.416,5.3364,5.0781,4.7,0.2905,True,False,15.4
2024-05-17,510880,红利ETF,2.945,2.9168,2.8569,2.37,0.1527,True,False,15.4
2024-05-17,513500,标普500ETF,1.844,1.7706,1.7848,5.16,0.3796,False,False,15.4
2024-05-17,513180,恒生科技ETF,0.556,0.5072,0.4807,21.2,0.27935,True,True,15.4
2024-05-17,510300,沪深300ETF,3.465,3.387,3.3353,5.66,0.4379,True,False,15.4
2024-05-24,518880,黄金ETF,5.319,5.3482,5.145,4.94,0.2821,False,False,35.5
2024-05-24,510880,红利ETF,2.953,2.9196,2.8684,2.08,0.1893,True,False,35.5
2024-05-24,513500,标普500ETF,1.818,1.7987,1.793,3.21,0.2248,True,False,35.5
2024-05-24,513180,恒生科技ETF,0.514,0.528,0.488,7.16,0.1677,False,False,35.5
2024-05-24,510300,沪深300ETF,3.391,3.4178,3.3534,2.28,0.1744,False,False,35.5
2024-05-31,518880,黄金ETF,5.343,5.3591,5.2024,4.97,0.2855,False,False,0.0
2024-05-31,510880,红利ETF,2.988,2.9498,2.8836,4.28,0.3757,True,False,0.0
2024-05-31,513500,标普500ETF,1.807,1.8163,1.7973,1.71,0.1393,False,False,0.0
2024-05-31,513180,恒生科技ETF,0.507,0.5334,0.4923,2.86,0.0722,False,False,0.0
2024-05-31,510300,沪深300ETF,3.371,3.428,3.3638,0.12,0.0102,False,False,0.0
2024-06-07,518880,黄金ETF,5.399,5.3771,5.2467,3.67,0.2198,True,False,4.9
2024-06-07,510880,红利ETF,2.976,2.9649,2.8904,1.5,0.1133,True,False,4.9
2024-06-07,513500,标普500ETF,1.882,1.8352,1.8029,4.5,0.3422,True,False,4.9
2024-06-07,513180,恒生科技ETF,0.513,0.5296,0.4974,1.96,0.0779,False,False,4.9
2024-06-07,510300,沪深300ETF,3.365,3.415,3.3687,-0.84,-0.0846,False,False,4.9
2024-06-14,518880,黄金ETF,5.271,5.3566,5.272,0.61,0.0315,False,False,0.0
2024-06-14,510880,红利ETF,2.938,2.968,2.8988,1.73,0.1075,False,False,0.0
2024-06-14,513500,标普500ETF,1.903,1.8503,1.8103,3.75,0.3009,True,False,0.0
2024-06-14,513180,恒生科技ETF,0.508,0.5218,0.4991,-2.73,-0.116,False,False,0.0
2024-06-14,510300,沪深300ETF,3.343,3.3962,3.367,-1.43,-0.1408,False,False,0.0
2024-06-21,518880,黄金ETF,5.376,5.3212,5.3072,2.89,0.1935,True,False,0.0
2024-06-21,510880,红利ETF,2.914,2.9499,2.9097,0.57,0.0379,False,False,0.0
2024-06-21,513500,标普500ETF,1.914,1.8667,1.8201,3.32,0.2607,True,False,0.0
2024-06-21,513180,恒生科技ETF,0.508,0.5132,0.5017,-0.68,-0.0306,False,False,0.0
2024-06-21,510300,沪深300ETF,3.305,3.3626,3.364,-2.56,-0.3037,False,False,0.0
2024-06-28,518880,黄金ETF,5.297,5.3074,5.3324,1.12,0.0708,False,False,7.3
2024-06-28,510880,红利ETF,2.916,2.9254,2.9191,0.54,0.0376,False,False,7.3
2024-06-28,513500,标普500ETF,1.971,1.8939,1.8278,6.82,0.6862,True,False,7.3
2024-06-28,513180,恒生科技ETF,0.489,0.5081,0.5042,-1.5,-0.0695,False,False,7.3
2024-06-28,510300,沪深300ETF,3.276,3.3323,3.3615,-1.99,-0.2678,False,False,7.3
2024-07-05,518880,黄金ETF,5.381,5.3066,5.3435,0.31,0.0216,False,False,3.3
2024-07-05,510880,红利ETF,2.933,2.9264,2.9317,0.72,0.0454,False,False,3.3
